error,type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.estimatedTime,arrival.delay,departure.gate,arrival.gate,arrival.terminal,arrival.baggage
date_from < 1 year from current date!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t06:25:00.000,2023-12-02t06:25:00.000,pqc,vvpq,2023-12-02t07:25:00.000,vietjet air,vj,vjc,321,vj321,vjc321,,,,,,,12.0,2023-12-02t06:36:00.000,2023-12-02t06:36:00.000,2023-12-02t06:36:00.000,2023-12-02t07:13:00.000,2023-12-02t07:13:00.000,2023-12-02t07:13:00.000,2023-12-02t07:12:00.000,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t06:35:00.000,2023-12-02t06:35:00.000,pqc,vvpq,2023-12-02t08:00:00.000,vietnam airlines,vn,hvn,1821,vn1821,hvn1821,,,,,,,6.0,2023-12-02t06:41:00.000,2023-12-02t06:41:00.000,2023-12-02t06:41:00.000,2023-12-02t07:19:00.000,2023-12-02t07:19:00.000,2023-12-02t07:19:00.000,2023-12-02t07:14:00.000,,,,,
,arrival,unknown,sgn,vvts,1,2023-12-02t08:15:00.000,,pqc,vvpq,2023-12-02t09:20:00.000,vietnam airlines,vn,hvn,6513,vn6513,hvn6513,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t08:20:00.000,2023-12-02t08:20:00.000,pqc,vvpq,2023-12-02t09:30:00.000,vietnam airlines,vn,hvn,1823,vn1823,hvn1823,,,,,,,24.0,2023-12-02t08:44:00.000,2023-12-02t08:44:00.000,2023-12-02t08:44:00.000,2023-12-02t09:18:00.000,2023-12-02t09:18:00.000,2023-12-02t09:18:00.000,2023-12-02t09:17:00.000,,,,,
,arrival,unknown,han,vvnb,1,2023-12-02t07:50:00.000,,pqc,vvpq,2023-12-02t10:00:00.000,bamboo airways,qh,bav,1621,qh1621,bav1621,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t09:20:00.000,2023-12-02t09:55:00.000,pqc,vvpq,2023-12-02t10:20:00.000,,a1,a1,2331,a12331,a12331,vietjet air,vj,vjc,331,vj331,vjc331,47.0,2023-12-02t10:07:00.000,2023-12-02t10:07:00.000,2023-12-02t10:07:00.000,2023-12-02t10:45:00.000,2023-12-02t10:45:00.000,2023-12-02t10:45:00.000,,25.0,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t09:20:00.000,2023-12-02t09:55:00.000,pqc,vvpq,2023-12-02t10:20:00.000,flexflight,w2,fxt,4331,w24331,fxt4331,vietjet air,vj,vjc,331,vj331,vjc331,47.0,2023-12-02t10:07:00.000,2023-12-02t10:07:00.000,2023-12-02t10:07:00.000,2023-12-02t10:45:00.000,2023-12-02t10:45:00.000,2023-12-02t10:45:00.000,,25.0,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t09:20:00.000,2023-12-02t09:55:00.000,pqc,vvpq,2023-12-02t10:20:00.000,,h1,h1,4324,h14324,h14324,vietjet air,vj,vjc,331,vj331,vjc331,47.0,2023-12-02t10:07:00.000,2023-12-02t10:07:00.000,2023-12-02t10:07:00.000,2023-12-02t10:45:00.000,2023-12-02t10:45:00.000,2023-12-02t10:45:00.000,,25.0,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t09:20:00.000,2023-12-02t09:55:00.000,pqc,vvpq,2023-12-02t10:20:00.000,vietjet air,vj,vjc,331,vj331,vjc331,,,,,,,47.0,2023-12-02t10:07:00.000,2023-12-02t10:07:00.000,2023-12-02t10:07:00.000,2023-12-02t10:45:00.000,2023-12-02t10:45:00.000,2023-12-02t10:45:00.000,,25.0,,,,
,arrival,unknown,dad,vvdn,1,2023-12-02t08:40:00.000,,pqc,vvpq,2023-12-02t10:25:00.000,bamboo airways,qh,bav,2311,qh2311,bav2311,,,,,,,,,,,,,,,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t08:15:00.000,,pqc,vvpq,2023-12-02t10:30:00.000,air france,af,afr,3320,af3320,afr3320,vietnam airlines,vn,hvn,1237,vn1237,hvn1237,13.0,2023-12-02t08:28:00.000,2023-12-02t08:28:00.000,2023-12-02t08:28:00.000,2023-12-02t10:14:00.000,2023-12-02t10:14:00.000,2023-12-02t10:14:00.000,2023-12-02t10:11:00.000,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t08:15:00.000,,pqc,vvpq,2023-12-02t10:30:00.000,vietnam airlines,vn,hvn,1237,vn1237,hvn1237,,,,,,,13.0,2023-12-02t08:28:00.000,2023-12-02t08:28:00.000,2023-12-02t08:28:00.000,2023-12-02t10:14:00.000,2023-12-02t10:14:00.000,2023-12-02t10:14:00.000,2023-12-02t10:11:00.000,,,,,
,arrival,landed,bkk,vtbs,,2023-12-02t09:40:00.000,2023-12-02t09:40:00.000,pqc,vvpq,2023-12-02t11:00:00.000,vietjet air,vj,vjc,980,vj980,vjc980,,,,,,,18.0,2023-12-02t09:57:00.000,2023-12-02t09:57:00.000,2023-12-02t09:57:00.000,2023-12-02t10:51:00.000,2023-12-02t10:51:00.000,2023-12-02t10:51:00.000,2023-12-02t10:52:00.000,,,,,
,arrival,unknown,sgn,vvts,1,2023-12-02t10:10:00.000,,pqc,vvpq,2023-12-02t11:10:00.000,vietnam airlines,vn,hvn,6515,vn6515,hvn6515,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t10:15:00.000,2023-12-02t10:15:00.000,pqc,vvpq,2023-12-02t11:15:00.000,,a1,a1,2323,a12323,a12323,vietjet air,vj,vjc,323,vj323,vjc323,16.0,2023-12-02t10:31:00.000,2023-12-02t10:31:00.000,2023-12-02t10:31:00.000,2023-12-02t11:08:00.000,2023-12-02t11:08:00.000,2023-12-02t11:08:00.000,2023-12-02t11:06:00.000,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t10:15:00.000,2023-12-02t10:15:00.000,pqc,vvpq,2023-12-02t11:15:00.000,flexflight,w2,fxt,4323,w24323,fxt4323,vietjet air,vj,vjc,323,vj323,vjc323,16.0,2023-12-02t10:31:00.000,2023-12-02t10:31:00.000,2023-12-02t10:31:00.000,2023-12-02t11:08:00.000,2023-12-02t11:08:00.000,2023-12-02t11:08:00.000,2023-12-02t11:06:00.000,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t10:15:00.000,2023-12-02t10:15:00.000,pqc,vvpq,2023-12-02t11:15:00.000,,h1,h1,4394,h14394,h14394,vietjet air,vj,vjc,323,vj323,vjc323,16.0,2023-12-02t10:31:00.000,2023-12-02t10:31:00.000,2023-12-02t10:31:00.000,2023-12-02t11:08:00.000,2023-12-02t11:08:00.000,2023-12-02t11:08:00.000,2023-12-02t11:06:00.000,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t10:15:00.000,2023-12-02t10:15:00.000,pqc,vvpq,2023-12-02t11:15:00.000,vietjet air,vj,vjc,323,vj323,vjc323,,,,,,,16.0,2023-12-02t10:31:00.000,2023-12-02t10:31:00.000,2023-12-02t10:31:00.000,2023-12-02t11:08:00.000,2023-12-02t11:08:00.000,2023-12-02t11:08:00.000,2023-12-02t11:06:00.000,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t10:50:00.000,2023-12-02t10:50:00.000,pqc,vvpq,2023-12-02t12:10:00.000,vietnam airlines,vn,hvn,1825,vn1825,hvn1825,,,,,,,6.0,2023-12-02t10:56:00.000,2023-12-02t10:56:00.000,2023-12-02t10:56:00.000,2023-12-02t11:29:00.000,2023-12-02t11:29:00.000,2023-12-02t11:29:00.000,2023-12-02t11:30:00.000,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t10:20:00.000,,pqc,vvpq,2023-12-02t12:25:00.000,vietnam airlines,vn,hvn,1231,vn1231,hvn1231,,,,,,,11.0,2023-12-02t10:31:00.000,2023-12-02t10:31:00.000,2023-12-02t10:31:00.000,,,,2023-12-02t12:17:00.000,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t10:50:00.000,,pqc,vvpq,2023-12-02t12:55:00.000,,a1,a1,2453,a12453,a12453,vietjet air,vj,vjc,453,vj453,vjc453,10.0,2023-12-02t10:59:00.000,2023-12-02t10:59:00.000,2023-12-02t10:59:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t10:50:00.000,,pqc,vvpq,2023-12-02t12:55:00.000,flexflight,w2,fxt,4453,w24453,fxt4453,vietjet air,vj,vjc,453,vj453,vjc453,10.0,2023-12-02t10:59:00.000,2023-12-02t10:59:00.000,2023-12-02t10:59:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t10:50:00.000,,pqc,vvpq,2023-12-02t12:55:00.000,,h1,h1,4494,h14494,h14494,vietjet air,vj,vjc,453,vj453,vjc453,10.0,2023-12-02t10:59:00.000,2023-12-02t10:59:00.000,2023-12-02t10:59:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t10:50:00.000,,pqc,vvpq,2023-12-02t12:55:00.000,vietjet air,vj,vjc,453,vj453,vjc453,,,,,,,10.0,2023-12-02t10:59:00.000,2023-12-02t10:59:00.000,2023-12-02t10:59:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,2023-12-02t12:44:00.000,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t12:20:00.000,2023-12-02t12:20:00.000,pqc,vvpq,2023-12-02t13:20:00.000,,a1,a1,2325,a12325,a12325,vietjet air,vj,vjc,325,vj325,vjc325,43.0,2023-12-02t13:03:00.000,2023-12-02t13:03:00.000,2023-12-02t13:03:00.000,2023-12-02t13:40:00.000,2023-12-02t13:40:00.000,2023-12-02t13:40:00.000,,20.0,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t12:20:00.000,2023-12-02t12:20:00.000,pqc,vvpq,2023-12-02t13:20:00.000,flexflight,w2,fxt,4325,w24325,fxt4325,vietjet air,vj,vjc,325,vj325,vjc325,43.0,2023-12-02t13:03:00.000,2023-12-02t13:03:00.000,2023-12-02t13:03:00.000,2023-12-02t13:40:00.000,2023-12-02t13:40:00.000,2023-12-02t13:40:00.000,,20.0,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t12:20:00.000,2023-12-02t12:20:00.000,pqc,vvpq,2023-12-02t13:20:00.000,,h1,h1,4322,h14322,h14322,vietjet air,vj,vjc,325,vj325,vjc325,43.0,2023-12-02t13:03:00.000,2023-12-02t13:03:00.000,2023-12-02t13:03:00.000,2023-12-02t13:40:00.000,2023-12-02t13:40:00.000,2023-12-02t13:40:00.000,,20.0,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t12:20:00.000,2023-12-02t12:20:00.000,pqc,vvpq,2023-12-02t13:20:00.000,vietjet air,vj,vjc,325,vj325,vjc325,,,,,,,43.0,2023-12-02t13:03:00.000,2023-12-02t13:03:00.000,2023-12-02t13:03:00.000,2023-12-02t13:40:00.000,2023-12-02t13:40:00.000,2023-12-02t13:40:00.000,,20.0,,,,
,arrival,unknown,vca,vvct,,2023-12-02t12:35:00.000,,pqc,vvpq,2023-12-02t13:25:00.000,bamboo airways,qh,bav,2181,qh2181,bav2181,,,,,,,,,,,,,,,,,,,
,arrival,landed,kul,wmkk,2,2023-12-02t12:50:00.000,2023-12-02t14:35:00.000,pqc,vvpq,2023-12-02t13:35:00.000,airasia,ak,axm,545,ak545,axm545,,,,,,,112.0,2023-12-02t14:42:00.000,2023-12-02t14:42:00.000,2023-12-02t14:42:00.000,,,,,,l12,9,,
,arrival,unknown,sgn,vvts,1,2023-12-02t12:30:00.000,,pqc,vvpq,2023-12-02t13:35:00.000,vietnam airlines,vn,hvn,6517,vn6517,hvn6517,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t13:00:00.000,2023-12-02t13:00:00.000,pqc,vvpq,2023-12-02t14:00:00.000,,a1,a1,2327,a12327,a12327,vietjet air,vj,vjc,327,vj327,vjc327,31.0,2023-12-02t13:30:00.000,2023-12-02t13:30:00.000,2023-12-02t13:30:00.000,2023-12-02t14:06:00.000,2023-12-02t14:06:00.000,2023-12-02t14:06:00.000,2023-12-02t14:04:00.000,7.0,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t13:00:00.000,2023-12-02t13:00:00.000,pqc,vvpq,2023-12-02t14:00:00.000,flexflight,w2,fxt,4327,w24327,fxt4327,vietjet air,vj,vjc,327,vj327,vjc327,31.0,2023-12-02t13:30:00.000,2023-12-02t13:30:00.000,2023-12-02t13:30:00.000,2023-12-02t14:06:00.000,2023-12-02t14:06:00.000,2023-12-02t14:06:00.000,2023-12-02t14:04:00.000,7.0,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t13:00:00.000,2023-12-02t13:00:00.000,pqc,vvpq,2023-12-02t14:00:00.000,,h1,h1,4220,h14220,h14220,vietjet air,vj,vjc,327,vj327,vjc327,31.0,2023-12-02t13:30:00.000,2023-12-02t13:30:00.000,2023-12-02t13:30:00.000,2023-12-02t14:06:00.000,2023-12-02t14:06:00.000,2023-12-02t14:06:00.000,2023-12-02t14:04:00.000,7.0,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t13:00:00.000,2023-12-02t13:00:00.000,pqc,vvpq,2023-12-02t14:00:00.000,vietjet air,vj,vjc,327,vj327,vjc327,,,,,,,31.0,2023-12-02t13:30:00.000,2023-12-02t13:30:00.000,2023-12-02t13:30:00.000,2023-12-02t14:06:00.000,2023-12-02t14:06:00.000,2023-12-02t14:06:00.000,2023-12-02t14:04:00.000,7.0,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t13:20:00.000,2023-12-02t13:20:00.000,pqc,vvpq,2023-12-02t14:35:00.000,vietnam airlines,vn,hvn,1827,vn1827,hvn1827,,,,,,,16.0,2023-12-02t13:35:00.000,2023-12-02t13:35:00.000,2023-12-02t13:35:00.000,2023-12-02t14:12:00.000,2023-12-02t14:12:00.000,2023-12-02t14:12:00.000,2023-12-02t14:13:00.000,,,,,
,arrival,unknown,han,vvnb,1,2023-12-02t12:25:00.000,,pqc,vvpq,2023-12-02t14:35:00.000,bamboo airways,qh,bav,1623,qh1623,bav1623,,,,,,,,,,,,,,,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t13:55:00.000,,pqc,vvpq,2023-12-02t16:05:00.000,,a1,a1,2457,a12457,a12457,vietjet air,vj,vjc,457,vj457,vjc457,11.0,2023-12-02t14:05:00.000,2023-12-02t14:05:00.000,2023-12-02t14:05:00.000,2023-12-02t15:49:00.000,2023-12-02t15:49:00.000,2023-12-02t15:49:00.000,2023-12-02t15:45:00.000,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t13:55:00.000,,pqc,vvpq,2023-12-02t16:05:00.000,flexflight,w2,fxt,4457,w24457,fxt4457,vietjet air,vj,vjc,457,vj457,vjc457,11.0,2023-12-02t14:05:00.000,2023-12-02t14:05:00.000,2023-12-02t14:05:00.000,2023-12-02t15:49:00.000,2023-12-02t15:49:00.000,2023-12-02t15:49:00.000,2023-12-02t15:45:00.000,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t13:55:00.000,,pqc,vvpq,2023-12-02t16:05:00.000,,h1,h1,4493,h14493,h14493,vietjet air,vj,vjc,457,vj457,vjc457,11.0,2023-12-02t14:05:00.000,2023-12-02t14:05:00.000,2023-12-02t14:05:00.000,2023-12-02t15:49:00.000,2023-12-02t15:49:00.000,2023-12-02t15:49:00.000,2023-12-02t15:45:00.000,,,,,
,arrival,landed,han,vvnb,t1,2023-12-02t13:55:00.000,,pqc,vvpq,2023-12-02t16:05:00.000,vietjet air,vj,vjc,457,vj457,vjc457,,,,,,,11.0,2023-12-02t14:05:00.000,2023-12-02t14:05:00.000,2023-12-02t14:05:00.000,2023-12-02t15:49:00.000,2023-12-02t15:49:00.000,2023-12-02t15:49:00.000,2023-12-02t15:45:00.000,,,,,
,arrival,landed,sgn,vvts,1,2023-12-02t15:35:00.000,2023-12-02t15:35:00.000,pqc,vvpq,2023-12-02t16:45:00.000,vietnam airlines,vn,hvn,1829,vn1829,hvn1829,,,,,,,12.0,2023-12-02t15:46:00.000,2023-12-02t15:46:00.000,2023-12-02t15:46:00.000,2023-12-02t16:23:00.000,2023-12-02t16:23:00.000,2023-12-02t16:23:00.000,,,,,,
,arrival,unknown,han,vvnb,1,2023-12-02t15:20:00.000,,pqc,vvpq,2023-12-02t17:30:00.000,bamboo airways,qh,bav,1625,qh1625,bav1625,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,,2023-12-02t17:05:00.000,,pqc,vvpq,2023-12-02t18:10:00.000,vietravel airlines,vu,vag,303,vu303,vag303,,,,,,,17.0,2023-12-02t17:21:00.000,2023-12-02t17:21:00.000,2023-12-02t17:21:00.000,2023-12-02t17:59:00.000,2023-12-02t17:59:00.000,2023-12-02t17:59:00.000,2023-12-02t17:57:00.000,,,,,
,arrival,landed,hkg,vhhh,1,2023-12-02t16:40:00.000,2023-12-02t16:40:00.000,pqc,vvpq,2023-12-02t18:25:00.000,,h1,h1,4064,h14064,h14064,vietjet air,vj,vjc,985,vj985,vjc985,12.0,2023-12-02t16:52:00.000,2023-12-02t16:52:00.000,2023-12-02t16:52:00.000,2023-12-02t18:19:00.000,2023-12-02t18:19:00.000,2023-12-02t18:19:00.000,2023-12-02t18:16:00.000,,60,,,
,arrival,landed,hkg,vhhh,1,2023-12-02t16:40:00.000,2023-12-02t16:40:00.000,pqc,vvpq,2023-12-02t18:25:00.000,,a1,a1,2985,a12985,a12985,vietjet air,vj,vjc,985,vj985,vjc985,12.0,2023-12-02t16:52:00.000,2023-12-02t16:52:00.000,2023-12-02t16:52:00.000,2023-12-02t18:19:00.000,2023-12-02t18:19:00.000,2023-12-02t18:19:00.000,2023-12-02t18:16:00.000,,60,,,
,arrival,landed,hkg,vhhh,1,2023-12-02t16:40:00.000,2023-12-02t16:40:00.000,pqc,vvpq,2023-12-02t18:25:00.000,flexflight,w2,fxt,4985,w24985,fxt4985,vietjet air,vj,vjc,985,vj985,vjc985,12.0,2023-12-02t16:52:00.000,2023-12-02t16:52:00.000,2023-12-02t16:52:00.000,2023-12-02t18:19:00.000,2023-12-02t18:19:00.000,2023-12-02t18:19:00.000,2023-12-02t18:16:00.000,,60,,,
,arrival,landed,hkg,vhhh,1,2023-12-02t16:40:00.000,2023-12-02t16:40:00.000,pqc,vvpq,2023-12-02t18:25:00.000,vietjet air,vj,vjc,985,vj985,vjc985,,,,,,,12.0,2023-12-02t16:52:00.000,2023-12-02t16:52:00.000,2023-12-02t16:52:00.000,2023-12-02t18:19:00.000,2023-12-02t18:19:00.000,2023-12-02t18:19:00.000,2023-12-02t18:16:00.000,,60,,,
,arrival,unknown,sgn,vvts,1,2023-12-02t17:45:00.000,,pqc,vvpq,2023-12-02t18:50:00.000,vietnam airlines,vn,hvn,6521,vn6521,hvn6521,,,,,,,,,,,,,,,,,,,
,arrival,unknown,sgn,vvts,1,2023-12-02t18:10:00.000,,pqc,vvpq,2023-12-02t19:15:00.000,vietnam airlines,vn,hvn,6523,vn6523,hvn6523,,,,,,,,,,,,,,,,,,,
,arrival,unknown,han,vvnb,1,2023-12-02t17:30:00.000,,pqc,vvpq,2023-12-02t19:40:00.000,bamboo airways,qh,bav,1627,qh1627,bav1627,,,,,,,,,,,,,,,,,,,
,arrival,landed,icn,rksi,2,2023-12-02t15:45:00.000,2023-12-02t15:45:00.000,pqc,vvpq,2023-12-02t19:50:00.000,korean air,ke,kal,487,ke487,kal487,,,,,,,37.0,2023-12-02t16:21:00.000,2023-12-02t16:21:00.000,2023-12-02t16:21:00.000,2023-12-02t19:49:00.000,2023-12-02t19:49:00.000,2023-12-02t19:49:00.000,2023-12-02t19:45:00.000,,242,,,
,arrival,landed,sgn,vvts,1,2023-12-02t18:35:00.000,2023-12-02t18:35:00.000,pqc,vvpq,2023-12-02t19:50:00.000,vietnam airlines,vn,hvn,1835,vn1835,hvn1835,,,,,,,47.0,2023-12-02t19:22:00.000,2023-12-02t19:22:00.000,2023-12-02t19:22:00.000,2023-12-02t19:58:00.000,2023-12-02t19:58:00.000,2023-12-02t19:58:00.000,2023-12-02t19:57:00.000,9.0,,,,
,arrival,landed,icn,rksi,1,2023-12-02t20:35:00.000,2023-12-02t20:35:00.000,pqc,vvpq,2023-12-03t00:50:00.000,,h1,h1,9954,h19954,h19954,jeju air,7c,jja,4103,7c4103,jja4103,65.0,2023-12-02t21:40:00.000,2023-12-02t21:40:00.000,2023-12-02t21:40:00.000,2023-12-03t01:16:00.000,2023-12-03t01:16:00.000,2023-12-03t01:16:00.000,2023-12-03t01:10:00.000,27.0,24,,,
,arrival,landed,icn,rksi,1,2023-12-02t20:35:00.000,2023-12-02t20:35:00.000,pqc,vvpq,2023-12-03t00:50:00.000,jeju air,7c,jja,4103,7c4103,jja4103,,,,,,,65.0,2023-12-02t21:40:00.000,2023-12-02t21:40:00.000,2023-12-02t21:40:00.000,2023-12-03t01:16:00.000,2023-12-03t01:16:00.000,2023-12-03t01:16:00.000,2023-12-03t01:10:00.000,27.0,24,,,
,arrival,landed,icn,rksi,1,2023-12-03t01:45:00.000,2023-12-03t01:45:00.000,pqc,vvpq,2023-12-03t05:35:00.000,,a1,a1,2975,a12975,a12975,vietjet air,vj,vjc,975,vj975,vjc975,4.0,2023-12-03t01:49:00.000,2023-12-03t01:49:00.000,2023-12-03t01:49:00.000,2023-12-03t05:04:00.000,2023-12-03t05:04:00.000,2023-12-03t05:04:00.000,2023-12-03t05:03:00.000,,105,,,
,arrival,landed,icn,rksi,1,2023-12-03t01:45:00.000,2023-12-03t01:45:00.000,pqc,vvpq,2023-12-03t05:35:00.000,flexflight,w2,fxt,4975,w24975,fxt4975,vietjet air,vj,vjc,975,vj975,vjc975,4.0,2023-12-03t01:49:00.000,2023-12-03t01:49:00.000,2023-12-03t01:49:00.000,2023-12-03t05:04:00.000,2023-12-03t05:04:00.000,2023-12-03t05:04:00.000,2023-12-03t05:03:00.000,,105,,,
,arrival,landed,icn,rksi,1,2023-12-03t01:45:00.000,2023-12-03t01:45:00.000,pqc,vvpq,2023-12-03t05:35:00.000,,h1,h1,4540,h14540,h14540,vietjet air,vj,vjc,975,vj975,vjc975,4.0,2023-12-03t01:49:00.000,2023-12-03t01:49:00.000,2023-12-03t01:49:00.000,2023-12-03t05:04:00.000,2023-12-03t05:04:00.000,2023-12-03t05:04:00.000,2023-12-03t05:03:00.000,,105,,,
,arrival,landed,icn,rksi,1,2023-12-03t01:45:00.000,2023-12-03t01:45:00.000,pqc,vvpq,2023-12-03t05:35:00.000,vietjet air,vj,vjc,975,vj975,vjc975,,,,,,,4.0,2023-12-03t01:49:00.000,2023-12-03t01:49:00.000,2023-12-03t01:49:00.000,2023-12-03t05:04:00.000,2023-12-03t05:04:00.000,2023-12-03t05:04:00.000,2023-12-03t05:03:00.000,,105,,,
,arrival,landed,icn,rksi,1,2023-12-03t02:20:00.000,2023-12-03t02:20:00.000,pqc,vvpq,2023-12-03t06:10:00.000,,a1,a1,2979,a12979,a12979,vietjet air,vj,vjc,979,vj979,vjc979,9.0,2023-12-03t02:29:00.000,2023-12-03t02:29:00.000,2023-12-03t02:29:00.000,2023-12-03t05:44:00.000,2023-12-03t05:44:00.000,2023-12-03t05:44:00.000,2023-12-03t05:47:00.000,,112,,,
,arrival,landed,icn,rksi,1,2023-12-03t02:20:00.000,2023-12-03t02:20:00.000,pqc,vvpq,2023-12-03t06:10:00.000,flexflight,w2,fxt,4979,w24979,fxt4979,vietjet air,vj,vjc,979,vj979,vjc979,9.0,2023-12-03t02:29:00.000,2023-12-03t02:29:00.000,2023-12-03t02:29:00.000,2023-12-03t05:44:00.000,2023-12-03t05:44:00.000,2023-12-03t05:44:00.000,2023-12-03t05:47:00.000,,112,,,
,arrival,landed,icn,rksi,1,2023-12-03t02:20:00.000,2023-12-03t02:20:00.000,pqc,vvpq,2023-12-03t06:10:00.000,,h1,h1,4150,h14150,h14150,vietjet air,vj,vjc,979,vj979,vjc979,9.0,2023-12-03t02:29:00.000,2023-12-03t02:29:00.000,2023-12-03t02:29:00.000,2023-12-03t05:44:00.000,2023-12-03t05:44:00.000,2023-12-03t05:44:00.000,2023-12-03t05:47:00.000,,112,,,
,arrival,landed,icn,rksi,1,2023-12-03t02:20:00.000,2023-12-03t02:20:00.000,pqc,vvpq,2023-12-03t06:10:00.000,vietjet air,vj,vjc,979,vj979,vjc979,,,,,,,9.0,2023-12-03t02:29:00.000,2023-12-03t02:29:00.000,2023-12-03t02:29:00.000,2023-12-03t05:44:00.000,2023-12-03t05:44:00.000,2023-12-03t05:44:00.000,2023-12-03t05:47:00.000,,112,,,
,arrival,unknown,sgn,vvts,1,2023-12-03t05:55:00.000,,pqc,vvpq,2023-12-03t06:55:00.000,bamboo airways,qh,bav,1525,qh1525,bav1525,,,,,,,,,,,,,,,,,,,
,arrival,landed,sgn,vvts,1,2023-12-03t06:25:00.000,2023-12-03t06:25:00.000,pqc,vvpq,2023-12-03t07:25:00.000,,a1,a1,2321,a12321,a12321,vietjet air,vj,vjc,321,vj321,vjc321,8.0,2023-12-03t06:33:00.000,2023-12-03t06:33:00.000,2023-12-03t06:33:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,,,,,
,arrival,landed,sgn,vvts,1,2023-12-03t06:25:00.000,2023-12-03t06:25:00.000,pqc,vvpq,2023-12-03t07:25:00.000,flexflight,w2,fxt,4321,w24321,fxt4321,vietjet air,vj,vjc,321,vj321,vjc321,8.0,2023-12-03t06:33:00.000,2023-12-03t06:33:00.000,2023-12-03t06:33:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,,,,,
,arrival,landed,sgn,vvts,1,2023-12-03t06:25:00.000,2023-12-03t06:25:00.000,pqc,vvpq,2023-12-03t07:25:00.000,,h1,h1,4318,h14318,h14318,vietjet air,vj,vjc,321,vj321,vjc321,8.0,2023-12-03t06:33:00.000,2023-12-03t06:33:00.000,2023-12-03t06:33:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,,,,,
,arrival,landed,sgn,vvts,1,2023-12-03t06:25:00.000,2023-12-03t06:25:00.000,pqc,vvpq,2023-12-03t07:25:00.000,vietjet air,vj,vjc,321,vj321,vjc321,,,,,,,8.0,2023-12-03t06:33:00.000,2023-12-03t06:33:00.000,2023-12-03t06:33:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,2023-12-03t07:12:00.000,,,,,
