type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.estimatedTime,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.baggage,departure.gate,arrival.gate,arrival.delay,departure.terminal,error
departure,active,pqc,vvpq,2024-08-12t11:55:00.000,khh,rckh,i,2024-08-12t16:10:00.000,,h1,h1,5130,h15130,h15130,vietjet air,vj,vjc,992,vj992,vjc992,2024-08-12t11:55:00.000,1.0,2024-08-12t11:56:00.000,2024-08-12t11:56:00.000,2024-08-12t11:56:00.000,2024-08-12t16:00:00.000,,,,,,32,,,
departure,active,pqc,vvpq,2024-08-12t11:55:00.000,khh,rckh,i,2024-08-12t16:10:00.000,,a1,a1,2992,a12992,a12992,vietjet air,vj,vjc,992,vj992,vjc992,2024-08-12t11:55:00.000,1.0,2024-08-12t11:56:00.000,2024-08-12t11:56:00.000,2024-08-12t11:56:00.000,2024-08-12t16:00:00.000,,,,,,32,,,
departure,active,pqc,vvpq,2024-08-12t11:55:00.000,khh,rckh,i,2024-08-12t16:10:00.000,flexflight,w2,fxt,4992,w24992,fxt4992,vietjet air,vj,vjc,992,vj992,vjc992,2024-08-12t11:55:00.000,1.0,2024-08-12t11:56:00.000,2024-08-12t11:56:00.000,2024-08-12t11:56:00.000,2024-08-12t16:00:00.000,,,,,,32,,,
departure,active,pqc,vvpq,2024-08-12t11:55:00.000,khh,rckh,i,2024-08-12t16:10:00.000,vietjet air,vj,vjc,992,vj992,vjc992,,,,,,,2024-08-12t11:55:00.000,1.0,2024-08-12t11:56:00.000,2024-08-12t11:56:00.000,2024-08-12t11:56:00.000,2024-08-12t16:00:00.000,,,,,,32,,,
departure,active,pqc,vvpq,2024-08-12t11:55:00.000,han,vvnb,t1,2024-08-12t14:05:00.000,vietnam airlines,vn,hvn,1236,vn1236,hvn1236,,,,,,,,28.0,2024-08-12t12:23:00.000,2024-08-12t12:23:00.000,2024-08-12t12:23:00.000,2024-08-12t14:10:00.000,,,,,,,6.0,,
departure,active,pqc,vvpq,2024-08-12t12:35:00.000,han,vvnb,t1,2024-08-12t14:40:00.000,,a1,a1,2456,a12456,a12456,vietjet air,vj,vjc,456,vj456,vjc456,,36.0,2024-08-12t13:10:00.000,2024-08-12t13:10:00.000,2024-08-12t13:10:00.000,2024-08-12t15:00:00.000,,,,,,,20.0,,
departure,active,pqc,vvpq,2024-08-12t12:35:00.000,han,vvnb,t1,2024-08-12t14:40:00.000,flexflight,w2,fxt,4456,w24456,fxt4456,vietjet air,vj,vjc,456,vj456,vjc456,,36.0,2024-08-12t13:10:00.000,2024-08-12t13:10:00.000,2024-08-12t13:10:00.000,2024-08-12t15:00:00.000,,,,,,,20.0,,
departure,active,pqc,vvpq,2024-08-12t12:35:00.000,han,vvnb,t1,2024-08-12t14:40:00.000,,h1,h1,4143,h14143,h14143,vietjet air,vj,vjc,456,vj456,vjc456,,36.0,2024-08-12t13:10:00.000,2024-08-12t13:10:00.000,2024-08-12t13:10:00.000,2024-08-12t15:00:00.000,,,,,,,20.0,,
departure,active,pqc,vvpq,2024-08-12t12:35:00.000,han,vvnb,t1,2024-08-12t14:40:00.000,vietjet air,vj,vjc,456,vj456,vjc456,,,,,,,,36.0,2024-08-12t13:10:00.000,2024-08-12t13:10:00.000,2024-08-12t13:10:00.000,2024-08-12t15:00:00.000,,,,,,,20.0,,
departure,active,pqc,vvpq,2024-08-12t12:50:00.000,sgn,vvts,1,2024-08-12t14:00:00.000,vietnam airlines,vn,hvn,1824,vn1824,hvn1824,,,,,,,,18.0,2024-08-12t13:07:00.000,2024-08-12t13:07:00.000,2024-08-12t13:07:00.000,2024-08-12t13:51:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t13:05:00.000,hph,vvci,,2024-08-12t15:10:00.000,,a1,a1,2768,a12768,a12768,vietjet air,vj,vjc,768,vj768,vjc768,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t13:05:00.000,hph,vvci,,2024-08-12t15:10:00.000,flexflight,w2,fxt,4768,w24768,fxt4768,vietjet air,vj,vjc,768,vj768,vjc768,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t13:05:00.000,hph,vvci,,2024-08-12t15:10:00.000,,h1,h1,4499,h14499,h14499,vietjet air,vj,vjc,768,vj768,vjc768,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t13:05:00.000,hph,vvci,,2024-08-12t15:10:00.000,vietjet air,vj,vjc,768,vj768,vjc768,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t14:00:00.000,han,vvnb,t1,2024-08-12t16:10:00.000,air france,af,afr,3309,af3309,afr3309,vietnam airlines,vn,hvn,1238,vn1238,hvn1238,,3.0,2024-08-12t14:03:00.000,2024-08-12t14:03:00.000,2024-08-12t14:03:00.000,2024-08-12t15:53:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t14:00:00.000,han,vvnb,t1,2024-08-12t16:10:00.000,vietnam airlines,vn,hvn,1238,vn1238,hvn1238,,,,,,,,3.0,2024-08-12t14:03:00.000,2024-08-12t14:03:00.000,2024-08-12t14:03:00.000,2024-08-12t15:53:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t14:05:00.000,kul,wmkk,2,2024-08-12t16:55:00.000,airasia,ak,axm,546,ak546,axm546,,,,,,,,8.0,2024-08-12t14:12:00.000,2024-08-12t14:12:00.000,2024-08-12t14:12:00.000,2024-08-12t16:25:00.000,,,,,9,,,,
departure,active,pqc,vvpq,2024-08-12t15:05:00.000,sgn,vvts,1,2024-08-12t16:15:00.000,vietnam airlines,vn,hvn,1826,vn1826,hvn1826,,,,,,,2024-08-12t15:05:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t15:20:00.000,icn,rksi,1,2024-08-12t22:45:00.000,,a1,a1,2974,a12974,a12974,vietjet air,vj,vjc,974,vj974,vjc974,,22.0,2024-08-12t15:42:00.000,2024-08-12t15:42:00.000,2024-08-12t15:42:00.000,2024-08-12t22:52:00.000,,,,,,,7.0,,
departure,active,pqc,vvpq,2024-08-12t15:20:00.000,icn,rksi,1,2024-08-12t22:45:00.000,flexflight,w2,fxt,4974,w24974,fxt4974,vietjet air,vj,vjc,974,vj974,vjc974,,22.0,2024-08-12t15:42:00.000,2024-08-12t15:42:00.000,2024-08-12t15:42:00.000,2024-08-12t22:52:00.000,,,,,,,7.0,,
departure,active,pqc,vvpq,2024-08-12t15:20:00.000,icn,rksi,1,2024-08-12t22:45:00.000,,h1,h1,4539,h14539,h14539,vietjet air,vj,vjc,974,vj974,vjc974,,22.0,2024-08-12t15:42:00.000,2024-08-12t15:42:00.000,2024-08-12t15:42:00.000,2024-08-12t22:52:00.000,,,,,,,7.0,,
departure,active,pqc,vvpq,2024-08-12t15:20:00.000,icn,rksi,1,2024-08-12t22:45:00.000,vietjet air,vj,vjc,974,vj974,vjc974,,,,,,,,22.0,2024-08-12t15:42:00.000,2024-08-12t15:42:00.000,2024-08-12t15:42:00.000,2024-08-12t22:52:00.000,,,,,,,7.0,,
departure,active,pqc,vvpq,2024-08-12t16:50:00.000,han,vvnb,t1,2024-08-12t18:55:00.000,,h1,h1,2173,h12173,h12173,vietjet air,vj,vjc,458,vj458,vjc458,2024-08-12t16:50:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t16:50:00.000,han,vvnb,t1,2024-08-12t18:55:00.000,,a1,a1,2458,a12458,a12458,vietjet air,vj,vjc,458,vj458,vjc458,2024-08-12t16:50:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t16:50:00.000,han,vvnb,t1,2024-08-12t18:55:00.000,flexflight,w2,fxt,4458,w24458,fxt4458,vietjet air,vj,vjc,458,vj458,vjc458,2024-08-12t16:50:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t16:50:00.000,han,vvnb,t1,2024-08-12t18:55:00.000,vietjet air,vj,vjc,458,vj458,vjc458,,,,,,,2024-08-12t16:50:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t17:25:00.000,sgn,vvts,1,2024-08-12t18:35:00.000,,a1,a1,2330,a12330,a12330,vietjet air,vj,vjc,330,vj330,vjc330,2024-08-12t17:25:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t17:25:00.000,sgn,vvts,1,2024-08-12t18:35:00.000,flexflight,w2,fxt,4330,w24330,fxt4330,vietjet air,vj,vjc,330,vj330,vjc330,2024-08-12t17:25:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t17:25:00.000,sgn,vvts,1,2024-08-12t18:35:00.000,,h1,h1,2168,h12168,h12168,vietjet air,vj,vjc,330,vj330,vjc330,2024-08-12t17:25:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t17:25:00.000,sgn,vvts,1,2024-08-12t18:35:00.000,vietjet air,vj,vjc,330,vj330,vjc330,,,,,,,2024-08-12t17:25:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t17:35:00.000,sgn,vvts,1,2024-08-12t18:45:00.000,vietnam airlines,vn,hvn,1828,vn1828,hvn1828,,,,,,,,14.0,2024-08-12t17:49:00.000,2024-08-12t17:49:00.000,2024-08-12t17:49:00.000,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t18:00:00.000,icn,rksi,1,2024-08-13t01:25:00.000,,a1,a1,2978,a12978,a12978,vietjet air,vj,vjc,978,vj978,vjc978,,21.0,2024-08-12t18:21:00.000,2024-08-12t18:21:00.000,2024-08-12t18:21:00.000,2024-08-13t01:27:00.000,,,,,,,3.0,,
departure,active,pqc,vvpq,2024-08-12t18:00:00.000,icn,rksi,1,2024-08-13t01:25:00.000,flexflight,w2,fxt,4978,w24978,fxt4978,vietjet air,vj,vjc,978,vj978,vjc978,,21.0,2024-08-12t18:21:00.000,2024-08-12t18:21:00.000,2024-08-12t18:21:00.000,2024-08-13t01:27:00.000,,,,,,,3.0,,
departure,active,pqc,vvpq,2024-08-12t18:00:00.000,icn,rksi,1,2024-08-13t01:25:00.000,,h1,h1,4185,h14185,h14185,vietjet air,vj,vjc,978,vj978,vjc978,,21.0,2024-08-12t18:21:00.000,2024-08-12t18:21:00.000,2024-08-12t18:21:00.000,2024-08-13t01:27:00.000,,,,,,,3.0,,
departure,active,pqc,vvpq,2024-08-12t18:00:00.000,icn,rksi,1,2024-08-13t01:25:00.000,vietjet air,vj,vjc,978,vj978,vjc978,,,,,,,,21.0,2024-08-12t18:21:00.000,2024-08-12t18:21:00.000,2024-08-12t18:21:00.000,2024-08-13t01:27:00.000,,,,,,,3.0,,
departure,active,pqc,vvpq,2024-08-12t18:30:00.000,tpe,rctp,1,2024-08-12t23:25:00.000,starlux,jx,sjx,706,jx706,sjx706,,,,,,,2024-08-12t18:30:00.000,,2024-08-12t18:29:00.000,2024-08-12t18:29:00.000,2024-08-12t18:29:00.000,2024-08-12t22:53:00.000,,,,1,,a8,,,
departure,active,pqc,vvpq,2024-08-12t18:50:00.000,sgn,vvts,1,2024-08-12t19:55:00.000,vietravel airlines,vu,vag,302,vu302,vag302,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t18:55:00.000,sgn,vvts,1,2024-08-12t20:05:00.000,vietnam airlines,vn,hvn,1834,vn1834,hvn1834,,,,,,,2024-08-12t18:55:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t20:30:00.000,sgn,vvts,1,2024-08-12t21:30:00.000,,h1,h1,4059,h14059,h14059,vietjet air,vj,vjc,336,vj336,vjc336,2024-08-12t20:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t20:30:00.000,sgn,vvts,1,2024-08-12t21:30:00.000,,a1,a1,2336,a12336,a12336,vietjet air,vj,vjc,336,vj336,vjc336,2024-08-12t20:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t20:30:00.000,sgn,vvts,1,2024-08-12t21:30:00.000,flexflight,w2,fxt,4336,w24336,fxt4336,vietjet air,vj,vjc,336,vj336,vjc336,2024-08-12t20:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t20:30:00.000,sgn,vvts,1,2024-08-12t21:30:00.000,vietjet air,vj,vjc,336,vj336,vjc336,,,,,,,2024-08-12t20:30:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t20:35:00.000,icn,rksi,1,2024-08-13t04:00:00.000,,h1,h1,4070,h14070,h14070,vietjet air,vj,vjc,976,vj976,vjc976,,,2024-08-12t20:34:00.000,2024-08-12t20:34:00.000,2024-08-12t20:34:00.000,2024-08-13t03:40:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t20:35:00.000,icn,rksi,1,2024-08-13t04:00:00.000,,a1,a1,2976,a12976,a12976,vietjet air,vj,vjc,976,vj976,vjc976,,,2024-08-12t20:34:00.000,2024-08-12t20:34:00.000,2024-08-12t20:34:00.000,2024-08-13t03:40:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t20:35:00.000,icn,rksi,1,2024-08-13t04:00:00.000,flexflight,w2,fxt,4976,w24976,fxt4976,vietjet air,vj,vjc,976,vj976,vjc976,,,2024-08-12t20:34:00.000,2024-08-12t20:34:00.000,2024-08-12t20:34:00.000,2024-08-13t03:40:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t20:35:00.000,icn,rksi,1,2024-08-13t04:00:00.000,vietjet air,vj,vjc,976,vj976,vjc976,,,,,,,,,2024-08-12t20:34:00.000,2024-08-12t20:34:00.000,2024-08-12t20:34:00.000,2024-08-13t03:40:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t20:55:00.000,icn,rksi,1,2024-08-13t04:55:00.000,eastar jet,ze,esr,582,ze582,esr582,,,,,,,2024-08-12t21:22:00.000,27.0,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t23:00:00.000,icn,rksi,1,2024-08-13t06:25:00.000,,h1,h1,9955,h19955,h19955,jeju air,7c,jja,4104,7c4104,jja4104,2024-08-12t23:00:00.000,20.0,2024-08-12t23:19:00.000,2024-08-12t23:19:00.000,2024-08-12t23:19:00.000,2024-08-13t06:26:00.000,,,,,,,1.0,,
departure,active,pqc,vvpq,2024-08-12t23:00:00.000,icn,rksi,1,2024-08-13t06:25:00.000,jeju air,7c,jja,4104,7c4104,jja4104,,,,,,,2024-08-12t23:00:00.000,20.0,2024-08-12t23:19:00.000,2024-08-12t23:19:00.000,2024-08-12t23:19:00.000,2024-08-13t06:26:00.000,,,,,,,1.0,,
departure,active,pqc,vvpq,2024-08-12t23:30:00.000,pus,rkpk,i,2024-08-13t06:30:00.000,,h1,h1,4287,h14287,h14287,vietjet air,vj,vjc,968,vj968,vjc968,,,2024-08-12t23:29:00.000,2024-08-12t23:29:00.000,2024-08-12t23:29:00.000,2024-08-13t06:20:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t23:30:00.000,pus,rkpk,i,2024-08-13t06:30:00.000,,a1,a1,2968,a12968,a12968,vietjet air,vj,vjc,968,vj968,vjc968,,,2024-08-12t23:29:00.000,2024-08-12t23:29:00.000,2024-08-12t23:29:00.000,2024-08-13t06:20:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t23:30:00.000,pus,rkpk,i,2024-08-13t06:30:00.000,flexflight,w2,fxt,4968,w24968,fxt4968,vietjet air,vj,vjc,968,vj968,vjc968,,,2024-08-12t23:29:00.000,2024-08-12t23:29:00.000,2024-08-12t23:29:00.000,2024-08-13t06:20:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t23:30:00.000,pus,rkpk,i,2024-08-13t06:30:00.000,vietjet air,vj,vjc,968,vj968,vjc968,,,,,,,,,2024-08-12t23:29:00.000,2024-08-12t23:29:00.000,2024-08-12t23:29:00.000,2024-08-13t06:20:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-12t23:40:00.000,icn,rksi,2,2024-08-13t07:20:00.000,jin air,lj,jna,92,lj92,jna92,,,,,,,2024-08-13t00:03:00.000,23.0,,,,,,,,14,,,,,
departure,active,pqc,vvpq,2024-08-13t00:30:00.000,icn,rksi,2,2024-08-13t08:00:00.000,delta air lines,dl,dal,7866,dl7866,dal7866,korean air,ke,kal,488,ke488,kal488,,2.0,2024-08-13t00:32:00.000,2024-08-13t00:32:00.000,2024-08-13t00:32:00.000,2024-08-13t07:41:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t00:30:00.000,icn,rksi,2,2024-08-13t08:00:00.000,vietnam airlines,vn,hvn,3466,vn3466,hvn3466,korean air,ke,kal,488,ke488,kal488,,2.0,2024-08-13t00:32:00.000,2024-08-13t00:32:00.000,2024-08-13t00:32:00.000,2024-08-13t07:41:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t00:30:00.000,icn,rksi,2,2024-08-13t08:00:00.000,korean air,ke,kal,488,ke488,kal488,,,,,,,,2.0,2024-08-13t00:32:00.000,2024-08-13t00:32:00.000,2024-08-13t00:32:00.000,2024-08-13t07:41:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t03:20:00.000,icn,rksi,1,2024-08-13t10:45:00.000,,h1,h1,9754,h19754,h19754,jeju air,7c,jja,4176,7c4176,jja4176,2024-08-13t03:45:00.000,25.0,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t03:20:00.000,icn,rksi,1,2024-08-13t10:45:00.000,jeju air,7c,jja,4176,7c4176,jja4176,,,,,,,2024-08-13t03:45:00.000,25.0,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t07:05:00.000,sgn,vvts,1,2024-08-13t08:10:00.000,,a1,a1,2322,a12322,a12322,vietjet air,vj,vjc,322,vj322,vjc322,,1.0,2024-08-13t07:05:00.000,2024-08-13t07:05:00.000,2024-08-13t07:05:00.000,,2024-08-13t07:48:00.000,2024-08-13t07:48:00.000,2024-08-13t07:48:00.000,,,,,,
departure,active,pqc,vvpq,2024-08-13t07:05:00.000,sgn,vvts,1,2024-08-13t08:10:00.000,flexflight,w2,fxt,4322,w24322,fxt4322,vietjet air,vj,vjc,322,vj322,vjc322,,1.0,2024-08-13t07:05:00.000,2024-08-13t07:05:00.000,2024-08-13t07:05:00.000,,2024-08-13t07:48:00.000,2024-08-13t07:48:00.000,2024-08-13t07:48:00.000,,,,,,
departure,active,pqc,vvpq,2024-08-13t07:05:00.000,sgn,vvts,1,2024-08-13t08:10:00.000,,h1,h1,4319,h14319,h14319,vietjet air,vj,vjc,322,vj322,vjc322,,1.0,2024-08-13t07:05:00.000,2024-08-13t07:05:00.000,2024-08-13t07:05:00.000,,2024-08-13t07:48:00.000,2024-08-13t07:48:00.000,2024-08-13t07:48:00.000,,,,,,
departure,active,pqc,vvpq,2024-08-13t07:05:00.000,sgn,vvts,1,2024-08-13t08:10:00.000,vietjet air,vj,vjc,322,vj322,vjc322,,,,,,,,1.0,2024-08-13t07:05:00.000,2024-08-13t07:05:00.000,2024-08-13t07:05:00.000,,2024-08-13t07:48:00.000,2024-08-13t07:48:00.000,2024-08-13t07:48:00.000,,,,,,
departure,active,pqc,vvpq,2024-08-13t08:20:00.000,tpe,rctp,1,2024-08-13t13:00:00.000,,h1,h1,4003,h14003,h14003,vietjet air,vj,vjc,844,vj844,vjc844,,2.0,2024-08-13t08:21:00.000,2024-08-13t08:21:00.000,2024-08-13t08:21:00.000,2024-08-13t12:43:00.000,,,,5,,b1r,,,
departure,active,pqc,vvpq,2024-08-13t08:20:00.000,tpe,rctp,1,2024-08-13t13:00:00.000,,a1,a1,2844,a12844,a12844,vietjet air,vj,vjc,844,vj844,vjc844,,2.0,2024-08-13t08:21:00.000,2024-08-13t08:21:00.000,2024-08-13t08:21:00.000,2024-08-13t12:43:00.000,,,,5,,b1r,,,
departure,active,pqc,vvpq,2024-08-13t08:20:00.000,tpe,rctp,1,2024-08-13t13:00:00.000,flexflight,w2,fxt,4844,w24844,fxt4844,vietjet air,vj,vjc,844,vj844,vjc844,,2.0,2024-08-13t08:21:00.000,2024-08-13t08:21:00.000,2024-08-13t08:21:00.000,2024-08-13t12:43:00.000,,,,5,,b1r,,,
departure,active,pqc,vvpq,2024-08-13t08:20:00.000,tpe,rctp,1,2024-08-13t13:00:00.000,vietjet air,vj,vjc,844,vj844,vjc844,,,,,,,,2.0,2024-08-13t08:21:00.000,2024-08-13t08:21:00.000,2024-08-13t08:21:00.000,2024-08-13t12:43:00.000,,,,5,,b1r,,,
departure,active,pqc,vvpq,2024-08-13t08:35:00.000,sgn,vvts,1,2024-08-13t09:50:00.000,vietnam airlines,vn,hvn,7826,vn7826,hvn7826,,,,,,,2024-08-13t08:35:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t08:55:00.000,sgn,vvts,1,2024-08-13t10:00:00.000,,a1,a1,2324,a12324,a12324,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t08:55:00.000,sgn,vvts,1,2024-08-13t10:00:00.000,flexflight,w2,fxt,4324,w24324,fxt4324,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t08:55:00.000,sgn,vvts,1,2024-08-13t10:00:00.000,,h1,h1,4321,h14321,h14321,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t08:55:00.000,sgn,vvts,1,2024-08-13t10:00:00.000,vietjet air,vj,vjc,324,vj324,vjc324,,,,,,,,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t09:05:00.000,han,vvnb,t1,2024-08-13t11:05:00.000,,a1,a1,2452,a12452,a12452,vietjet air,vj,vjc,452,vj452,vjc452,2024-08-13t09:05:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t09:05:00.000,han,vvnb,t1,2024-08-13t11:05:00.000,flexflight,w2,fxt,4452,w24452,fxt4452,vietjet air,vj,vjc,452,vj452,vjc452,2024-08-13t09:05:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t09:05:00.000,han,vvnb,t1,2024-08-13t11:05:00.000,,h1,h1,4146,h14146,h14146,vietjet air,vj,vjc,452,vj452,vjc452,2024-08-13t09:05:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t09:05:00.000,han,vvnb,t1,2024-08-13t11:05:00.000,vietjet air,vj,vjc,452,vj452,vjc452,,,,,,,2024-08-13t09:05:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t10:00:00.000,rmq,rcmq,2,2024-08-13t14:30:00.000,,h1,h1,5154,h15154,h15154,vietjet air,vj,vjc,994,vj994,vjc994,,5.0,2024-08-13t10:05:00.000,2024-08-13t10:05:00.000,2024-08-13t10:05:00.000,2024-08-13t14:21:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t10:00:00.000,rmq,rcmq,2,2024-08-13t14:30:00.000,,a1,a1,2994,a12994,a12994,vietjet air,vj,vjc,994,vj994,vjc994,,5.0,2024-08-13t10:05:00.000,2024-08-13t10:05:00.000,2024-08-13t10:05:00.000,2024-08-13t14:21:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t10:00:00.000,rmq,rcmq,2,2024-08-13t14:30:00.000,flexflight,w2,fxt,4994,w24994,fxt4994,vietjet air,vj,vjc,994,vj994,vjc994,,5.0,2024-08-13t10:05:00.000,2024-08-13t10:05:00.000,2024-08-13t10:05:00.000,2024-08-13t14:21:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t10:00:00.000,rmq,rcmq,2,2024-08-13t14:30:00.000,vietjet air,vj,vjc,994,vj994,vjc994,,,,,,,,5.0,2024-08-13t10:05:00.000,2024-08-13t10:05:00.000,2024-08-13t10:05:00.000,2024-08-13t14:21:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t10:25:00.000,sgn,vvts,1,2024-08-13t11:35:00.000,vietnam airlines,vn,hvn,6100,vn6100,hvn6100,,,,,,,2024-08-13t10:25:00.000,10.0,2024-08-13t10:34:00.000,2024-08-13t10:34:00.000,2024-08-13t10:34:00.000,2024-08-13t11:28:00.000,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t10:30:00.000,tpe,rctp,1,2024-08-13t15:20:00.000,tigerair taiwan,it,ttw,558,it558,ttw558,,,,,,,2024-08-13t10:30:00.000,1.0,2024-08-13t10:30:00.000,2024-08-13t10:30:00.000,2024-08-13t10:30:00.000,2024-08-13t15:00:00.000,,,,2,,b1r,,,
departure,active,pqc,vvpq,2024-08-13t11:40:00.000,sgn,vvts,1,2024-08-13t12:45:00.000,,a1,a1,2326,a12326,a12326,vietjet air,vj,vjc,326,vj326,vjc326,2024-08-13t11:40:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t11:40:00.000,sgn,vvts,1,2024-08-13t12:45:00.000,flexflight,w2,fxt,4326,w24326,fxt4326,vietjet air,vj,vjc,326,vj326,vjc326,2024-08-13t11:40:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t11:40:00.000,sgn,vvts,1,2024-08-13t12:45:00.000,,h1,h1,4219,h14219,h14219,vietjet air,vj,vjc,326,vj326,vjc326,2024-08-13t11:40:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t11:40:00.000,sgn,vvts,1,2024-08-13t12:45:00.000,vietjet air,vj,vjc,326,vj326,vjc326,,,,,,,2024-08-13t11:40:00.000,,,,,,,,,,,,,,
departure,active,pqc,vvpq,2024-08-13t11:55:00.000,hkg,vhhh,1,2024-08-13t15:40:00.000,,h1,h1,4145,h14145,h14145,vietjet air,vj,vjc,986,vj986,vjc986,2024-08-13t11:55:00.000,,,,,,,,,16,,,,,
departure,active,pqc,vvpq,2024-08-13t11:55:00.000,hkg,vhhh,1,2024-08-13t15:40:00.000,,a1,a1,2986,a12986,a12986,vietjet air,vj,vjc,986,vj986,vjc986,2024-08-13t11:55:00.000,,,,,,,,,16,,,,,
departure,active,pqc,vvpq,2024-08-13t11:55:00.000,hkg,vhhh,1,2024-08-13t15:40:00.000,flexflight,w2,fxt,4986,w24986,fxt4986,vietjet air,vj,vjc,986,vj986,vjc986,2024-08-13t11:55:00.000,,,,,,,,,16,,,,,
departure,active,pqc,vvpq,2024-08-13t11:55:00.000,hkg,vhhh,1,2024-08-13t15:40:00.000,vietjet air,vj,vjc,986,vj986,vjc986,,,,,,,2024-08-13t11:55:00.000,,,,,,,,,16,,,,,
departure,active,pqc,vvpq,2024-08-13t11:55:00.000,han,vvnb,t1,2024-08-13t14:05:00.000,vietnam airlines,vn,hvn,1236,vn1236,hvn1236,,,,,,,,1.0,2024-08-13t11:55:00.000,2024-08-13t11:55:00.000,2024-08-13t11:55:00.000,2024-08-13t13:43:00.000,,,,,,,,,
